id,Label,mint_count_per_week,burn_count_per_week,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swap_in_per_week,swap_out_per_week,swap_rate,lp_avg,lp_std,lp_creator_holding_ratio,lp_lock_ratio,token_burn_ratio,token_creator_holding_ratio
0x49179a590b086ee09dacc5750cfdb312c0c73d10,False,53.58922677142663,9.015010111081116,0.10239234449760766,0.8803827751196173,0.01722488038277512,0.39608086451908303,0.20381694332648734,0.45616188829866655,253.9227847954514,206.8443986598056,1.2246376811594204,10.0,93.36444130395682,0,0,98.51,0
0x748a9631bad6af6d048ae66e2e6e3f44213fb1e0,False,58.84295871273544,22.128975926156915,0.11228406909788867,0.845489443378119,0.04222648752399232,0.3092747804265997,0.32252781263069846,0.3263170221664575,282.1444430585007,160.93800673568666,1.7476635514018692,10.0,37.37177544618398,0,0,0,0
0x2cea677e38f16a3016cab43b533efda0458af0e6,False,70.66626669561485,9.021225535610407,0.12165660051768766,0.8628127696289906,0.015530629853321829,0.4980862325028158,0.002393870627988185,0.6473966449263565,364.85845499579864,136.3207414270017,2.6666666666666665,10.0,87.47999199817066,0,0,0,0
0x4c4f05f0876592829b3caf81d394353183ed2b18,False,3.331674596164828,2.7763954968040236,0.005934718100890208,0.9891196834817013,0.004945598417408506,0.33209739420539985,0.06542357065291443,0.7025240409428922,294.2979226612265,260.9811766995782,1.1252653927813163,10.0,53.73764323079306,0,0,0,0
0x4ce78b0c8324a0d3782a17ee8989485864c07866,False,36.501388114958075,1.0000380305467966,0.07533539731682147,0.9226006191950464,0.0020639834881320948,0.9539333348766605,0.8502994606071229,0.9420160924938074,307.5116943931399,139.50530526127812,2.1964285714285716,10.0,53.59516582677957,0,0,0,0
0xa469d741ffe634154cd2f94dff4b8be907940340,False,165.55899134033373,24.508732857028257,0.2398550724637681,0.7246376811594203,0.035507246376811595,0.5860740706422731,0.21714548562219438,0.7101241129177704,292.10408139805105,208.0741401739542,1.4004796163069544,10.0,80.6189177550778,0,0,0,0
0x65d0a154d2425ce2fd5fed3bdae94d9a9afe55ce,False,32.016384045737695,3.0015360042879085,0.07637231503579953,0.9164677804295943,0.007159904534606206,0.6714146919548943,0.2971129512513634,0.807915177736473,179.59190425655987,204.60470429229244,0.875609756097561,10.0,71.21282890041654,0,0,76.68,0
0xdfcc12a0aad50d84639d558551edd7a523b69ac5,False,50.829021142740515,1.0373269620967451,0.0890909090909091,0.9090909090909091,0.0018181818181818182,0.2516685255329839,0.14235827777520427,0.38804754896895277,451.23722851208413,67.42625253628843,6.641221374045801,10.0,88.70556070506515,0,0,0,0
0x96b878255ed11e149938c9936f9aad87d955b0cc,False,146.69844611950984,24.959110624499935,0.21540762902019447,0.7479431563201197,0.03664921465968586,0.20639773410007725,0.132953394558407,0.40954767831087463,196.10729776392807,313.2623068177033,0.625,16.666666666666668,68.89338647504563,0,0,0,0
0x0bf46ba06dc1d33c3bd80ff42497ebff13a88900,False,233.56101627078505,28.007316726261163,0.34695393759286774,0.611441307578009,0.041604754829123326,0.36490626716339886,0.4326896989829342,0.49598996830354486,173.0452069158279,238.56232282904597,0.7238493723849372,33.333333333333336,54.782838857924595,0,0,0,0
0xbcee2657b37db70f9052637a5d801e87c260068f,False,137.07388572544062,15.508359333900218,0.25946969696969696,0.7111742424242424,0.029356060606060608,0.23835053662347636,0.20027542919946767,0.2502201447327476,92.54988634746904,283.152625257662,0.3262786596119929,10.0,56.65787147431502,0,0,0,0
0x1b7c2f100dd432cfa3268e0e4674e9e1954e48ce,False,1.5145077724532205,1.009671848302147,0.0196078431372549,0.9673202614379085,0.013071895424836602,0.4660400227237097,0.5420515059514879,0.8516165357131418,51.99810018756057,22.717616586798307,2.239130434782609,10.0,36.61343059588927,0,0,0,0
0x3d07f6e1627da96b8836190de64c1aed70e3fc55,False,44.05215168751366,9.010667390627795,0.0990990990990991,0.8806306306306306,0.02027027027027027,0.49863764733960037,0.627946792007531,0.6021897084366423,229.2714258281961,162.1920130313003,1.4092307692307693,10.0,60.14834162302399,0,0,0,0
0x6d051fe6f3f53dce2981757b480c468c22e91983,False,0.5002965547534377,0.0,0.017241379310344827,0.9827586206896551,0.0,0.0,0.16365300794758336,0.0,18.010675971123757,10.506227649822192,1.6363636363636365,10.0,31.62946727341452,0,0,0,0
0x37e8e9fa75c78d55ab3a3849879ffaed0fb3a2b2,False,142.44458308590845,39.90468816945662,0.20720058780308598,0.7347538574577517,0.05804555473916238,0.3673111877313162,0.03501914661293126,0.49326197865772875,301.0530904936221,204.0695445627908,1.471604938271605,10.0,58.236763302917176,0,0,0,0
0x3473c92d47a2226b1503dfe7c929b2ae454f6b22,False,5.001277608119137,1.0002555216238276,0.0425531914893617,0.948936170212766,0.00851063829787234,0.11496945363950828,0.23692825865066644,0.3261768992425032,61.015586819053475,50.51290384200329,1.196078431372549,10.0,78.78969095002213,0,0,0.67,0
0xbd14cf87f2bef0ad704ee962a220d4492695eb4b,False,98.02359125424302,23.242707204614323,0.32387312186978295,0.5993322203672788,0.07679465776293823,0.4688712175071643,0.48288579780434304,0.5981721434252721,94.486657549193,86.90751389551443,1.0809248554913296,10.0,74.4742472268099,0,0,0,0
0x39c0edef530d284b8f7820061114157c5bd78093,False,5.782167478436812,1.5769547668464035,0.08208955223880597,0.8955223880597015,0.022388059701492536,0.6224394069318323,0.66215928995991,0.6677990076442177,42.05212711590409,21.026063557952046,1.951219512195122,10.0,84.03141436391512,0,0,0,0
0x1b10fa100c9cbbba76853ad2f9a42b9340ce7164,False,9.693411446141388,3.571256848578406,0.018518518518518517,0.9746588693957114,0.00682261208576998,0.19105163906899847,0.008111389527524476,0.5093280979566531,273.9664182409434,236.21313155597173,1.1573275862068966,12.5,91.12594197044001,0,0,0,0
0x3eb09d108d1f61f10860b8bb1b13b5b4abc3f49d,True,84.36039506123046,36.59005086993128,0.13408723747980614,0.8077544426494345,0.05815831987075929,0.3796997748140251,0.13023540306239256,0.41054751970804415,273.91718637351335,234.27796459775448,1.1666666666666667,10.0,40.38671068557082,0,0,0,0
0x611abc072ee91c0cc19ffef97ac7e69a1a7a17ec,False,49.54542483146337,2.502294183407241,0.08967391304347826,0.9057971014492754,0.004528985507246377,0.6635729205835436,0.01191337952694342,0.6410978464148049,299.77484317218745,200.68399350926072,1.4900497512437811,11.11111111111111,86.3559920715793,0,0,0,0
0xe4fabdb6b1658aa39146d8017c0266f8fb0f1f1e,False,0.5040961983578532,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.420450744658143,0.0,2.5204809917892663,1.5122885950735598,1.25,10.0,91.95887776609716,0,0,0,0
0xfb0997696919ba43275f4156f9550b9f68f5edfe,False,29.036728004171945,4.5056991730611635,0.1638418079096045,0.8107344632768362,0.025423728813559324,0.3434730717589139,0.3479702289190578,0.5499527574717789,61.07725545705133,82.60448483945467,0.7349397590361446,10.0,51.140495695681324,0,0,0,0
0x608095446de5500937d50fff7f0f39e307e7a62a,False,7.029977367112737,26.11134450641874,0.013133208255159476,0.9380863039399625,0.04878048780487805,0.6118100466611746,0.043284159548530626,0.5545792322752575,271.6584111148565,230.48282939319617,1.1760869565217391,12.5,56.60015194325895,0,0,0,0
0x1ddf85abdf165d2360b31d9603b487e0275e3928,False,27.003281648811488,1.5001823138228603,0.10693069306930693,0.8871287128712871,0.005940594059405941,0.9136149163239081,0.9114318460340063,0.9634021496626991,126.01531436112028,98.01191116976021,1.2791878172588833,10.0,47.04926779451514,0,0,0,0
0x2351e35ff4ffc2d68d33bec9c62c3786338307e0,False,1.5265094725364592,0.0,0.02054794520547945,0.9794520547945206,0.0,0.30845640756842313,0.4695097928378846,0.0,42.74226523102086,30.021352959883696,1.4,12.5,77.05093704816315,0,0,0,0
0xf4835af5387fab6bbc59f496cbcfa92998469b7b,False,29.03336340536827,3.0034513867622348,0.05451127819548872,0.9398496240601504,0.005639097744360902,0.769632588124161,0.1442634361379493,0.8199035481679123,261.30027064831444,239.27496047872472,1.0897703549060542,14.285714285714286,64.33189699852299,0,0,0,0
0x9ff73c7adb72af71e52b55d27e269fe587ad9c6c,False,31.119943222143366,8.584811923349895,0.054003724394785846,0.931098696461825,0.0148975791433892,0.15145290964777947,0.1205302450229709,0.37994640122511486,324.61320085166784,211.9375443577005,1.5277777777777777,10.0,91.67947752905226,0,0,0,0
0xf44e8ff3bb644479124e691bf572f7813a1bc499,False,32.14553758716026,7.759267693452477,0.054104477611940295,0.9328358208955224,0.013059701492537313,0.3168529532087403,0.09070239311565527,0.5493887183746302,323.11807609162815,231.11533058354877,1.394736842105263,11.11111111111111,31.037491665546835,0,0,0,0
0xb52c5f5b96a428ff13cc5e60247b73cb4e13b2d9,False,7.507137241921469,2.001903264512392,0.05905511811023622,0.9251968503937008,0.015748031496062992,0.24395924790855628,0.44020707363538475,0.49285513128468483,70.06661425793371,47.545202532169306,1.4583333333333333,10.0,42.915760508232864,0,0,0,0
0xaec21057bb0c910c22f6f6db64ae6743e96718b4,False,2.2375745796531663,1.4917163864354441,0.0029850746268656717,0.9950248756218906,0.001990049751243781,0.40473510030182747,0.03130853366201147,0.6684410757091975,362.4870819038129,383.3711113139091,0.9436893203883495,25.0,62.76632058676054,0,0,0,0
0x4d3138931437dcc356ca511ac812e14ba8199fd6,False,18.874955612105897,0.0,0.03567984570877531,0.9643201542912246,0.0,0.3801687756447894,0.07952187695322252,0.0,304.0398255355436,206.0941099267779,1.471604938271605,10.0,86.4687145735381,0,0,0,0
0xe7f15f697ee71df9e208ccf15ff95e7ad41a067a,False,1.508921799528961,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,10.0,31.02274004661742,0,0,0,0
0xf515bfe5c785beb57fb93c62dc285698931a0ff7,False,181.93649115188722,58.640687230773565,0.40786516853932586,0.4606741573033708,0.13146067415730336,0.36665348613884746,0.7432289191856427,0.8184409983086836,105.25251554241409,100.24049099277532,1.044776119402985,10.0,48.342307557666295,0,0,0,0
0x51c2b78e423ff673e07b1066f6448b5e91a9ee08,False,132.44630550698287,51.67412676976983,0.19312362838332114,0.731528895391368,0.0753474762253109,0.38721109860768005,0.03361776789340862,0.4637204439975763,317.06842833489833,184.6221228279155,1.7127371273712737,10.0,40.83521274586432,0,0,0,0
0xe32479d25b6cb8c02507c3568813e11a37fa32ca,False,107.1168784517983,45.26065286695703,0.1634689178818112,0.7674597083653109,0.06907137375287797,0.33191487938123293,0.0008965699508559232,0.4720005887922065,372.14314579498,130.7529971712092,2.835249042145594,14.285714285714286,87.51574935812573,0,95.26,95.26,0
0x8f26ff275b5f6be2f1654a396cf726e8ec88636f,False,59.50600176274393,15.501563484412284,0.10347826086956521,0.8695652173913043,0.026956521739130435,0.5322518762051869,0.5052937265784434,0.693805628780938,406.5410036395867,93.50943134145474,4.324468085106383,10.0,10.610475955394273,0,0,0,0
0xb14b9464b52f502b0edf51ba3a529bc63706b458,False,3.1993764883563256,0.0,0.11538461538461539,0.8846153846153846,0.0,0.30441368967230237,0.2652237066531173,0.0,13.863964782877412,10.664588294521085,1.2380952380952381,25.0,85.46027264173688,0,0,0,0
0x90edfee1a563c2f6c766730f902951ff48128a8c,False,77.05637805438006,9.506955733981956,0.28413284132841327,0.6808118081180812,0.03505535055350553,0.15485126218093606,0.3369729183742745,0.42129604331735426,49.03587694369641,135.59921073205842,0.3602941176470588,11.11111111111111,47.01570127804824,0,0,0,0
0x356b3ae8fdb6532d62ad337eeeeac8a363cb8c55,False,33.091236171156424,3.5096765636074996,0.22602739726027396,0.75,0.023972602739726026,0.30264936446842294,0.3332995269882703,0.5949074343478008,57.15758975017928,52.645148454112494,1.0754716981132075,10.0,51.626681086430494,0,0,13.32,0
0xcc888f701a6f7a9100dd71064aff002f7ef898ae,False,2.0096995917797704,0.0,0.26666666666666666,0.7333333333333333,0.0,0.7434411531950273,0.9847903539790505,0.0,5.024248979449426,0.5024248979449426,5.0,10.0,28.670347050567774,0,0,0,0
0xa12ed7f322b99f136d09de6f56c7e1557ecd8c27,False,74.5394531850094,29.920766419334765,0.11843202668890743,0.8340283569641368,0.0475396163469558,0.6824246432440629,0.7193635667737863,0.7585916475903559,209.97029066199835,314.95543599299754,0.6655574043261231,14.285714285714286,86.20033733775557,0,0,0,0
0x2b53861bb489501537cddf9bfec8f1caa2851a24,False,157.04583100061444,32.50948730904439,0.2291970802919708,0.7233576642335766,0.04744525547445255,0.17566304407168867,0.19464568440243726,0.4651011585796604,218.56378390849844,277.08086106477833,0.7873873873873873,11.11111111111111,68.74256153698862,0,0,0,0
0x3a417de058cee3640b3fa83f0778e0daaa7bc76e,False,14.591996166306426,2.515861407983867,0.16477272727272727,0.8068181818181818,0.028409090909090908,0.41727369242465345,0.5609755280705456,0.6186873507553913,42.26647165412896,29.183992332612853,1.423728813559322,33.333333333333336,79.51860201655126,0,0,0,0
0xcce561cd3217dc5a6f9b9919fd3928cf3d0e282f,False,0.5005764740644608,0.0,0.002583979328165375,0.9974160206718347,0.0,0.0,0.2326588852963257,0.0,91.10491827973186,102.11760070915,0.8878048780487805,20.0,80.71036984179914,0,0,0,0
0x0f2156fbe6142c72c150d30c2522a5988110b013,False,38.096216883746564,4.010128093025954,0.07011070110701106,0.922509225092251,0.007380073800738007,0.5250147487723205,0.005101828847767742,0.6782889762274718,285.7216266280992,215.54438500014504,1.322505800464037,16.666666666666668,71.91023107551062,0,0,0,0
0x9ad7a41e1a58dde1eaa3ae64f683bd3d9d6dafb9,True,8.590471839146446,2.8634906130488154,0.011811023622047244,0.984251968503937,0.003937007874015748,0.37911540848931236,0.012464433455672524,0.5752427690038868,491.804512791134,224.0681404710698,2.1878980891719744,10.0,82.52516949391864,0,0,0,0
0x4c3c158fec9adc51390f8986e904bc6ca24b95e0,False,2.0158588898777086,0.5039647224694271,0.004634994206257242,0.9942062572421785,0.0011587485515643105,0.03010495830561547,0.20269484817330888,0.04651729258639574,196.04227704060716,236.35945483816133,0.8276595744680851,14.285714285714286,82.18152086344332,0,0,0,0
0xca7d3e930932a6cb26ae4e06c18b2ad09a43bb90,False,47.13331495365556,4.0544787056908005,0.08446866485013624,0.9082652134423251,0.007266121707538601,0.5053768008332384,0.18788983717528082,0.7612832959814594,261.0070666788453,245.8027715325048,1.059670781893004,14.285714285714286,56.275401248807505,0,0,0,0
0xcceb09c6d9bb5e9eaed77475b610e6019af05cde,False,54.71864754363214,9.380339578908366,0.09349955476402494,0.8904719501335708,0.016028495102404273,0.21191532239925867,0.021734397351350864,0.2782359133071227,321.53719556591454,199.5927810401058,1.6067708333333333,11.11111111111111,89.87365736904718,0,0,0,0
0xa7ecd98d229770885123b3fbd41930b0bd90dd8d,False,0,0,1.0,0.0,0.0,0,0,0,0,0,0.0,11.11111111111111,42.142646913653735,0,0,0,0
0x0595df8d96f7fa5a0f383bb048ae7df8e0e96366,False,2.097540124385378,0.0,0.015209125475285171,0.9847908745247148,0.0,0.08923509391104929,0.11983935860111457,0.0,63.974973793754025,71.84074926019919,0.8840579710144928,10.0,19.845009448221486,0,0,0,0
0x5c344edd13de1ad056102d13876f97b4e6dec19c,False,34.69596796722227,7.039761616537852,0.06371191135734072,0.9233610341643582,0.012927054478301015,0.3884722928317234,0.006047146335589865,0.24942304604928692,281.0876245460471,221.75249092094234,1.2647058823529411,25.0,85.40844162025203,0,0,0,0
0xb270c04ae0e2756db1a6801a5d1a4d8d54f3b2ae,False,77.11322095933185,18.14428728454867,0.2,0.7529411764705882,0.047058823529411764,0.20768472111844968,0.2300728685895551,0.4030723426991117,136.5861626142414,153.72243393853736,0.8856209150326797,16.666666666666668,72.27569231768035,0,0,0,0
0xc38a433ca0a143a0dc3389ea527aef8349178f44,False,20.63421794543209,3.522915258976211,0.05216284987277354,0.9389312977099237,0.008905852417302799,0.29967064925318126,0.21879376545402157,0.26717281030335116,150.9820825275519,220.43384049022578,0.683371298405467,10.0,31.570874235598865,0,0,0,0
0xe805730341d3f49dd404947ccb6f9bd6f6e978ce,False,4.012003505859545,1.0030008764648863,0.010037641154328732,0.9874529485570891,0.002509410288582183,0.12640286369662382,0.4701329549669733,0.09025568006972942,224.17069588990208,170.51014899903066,1.310850439882698,14.285714285714286,89.85713637292731,0,0,0,0
0xc301f34fbfc16b9b35483db582e15bb06a45e267,False,20.080664640781713,2.0080664640781714,0.06568144499178982,0.9277504105090312,0.006568144499178982,0.6065913148126233,0.2057935697010206,0.5841857782681964,174.19976575878135,109.43962229226034,1.5844748858447488,11.11111111111111,65.39852912039467,0,0,0,0
0x92a6eee7f57581eba1bca3b52808d2b49da8b020,False,2.5041466648227844,0.5008293329645569,0.005285412262156448,0.9936575052854123,0.0010570824524312897,0.5153459622393608,0.38358850491956664,0.07768950409507679,267.9436931360379,202.8358798506455,1.3177339901477831,10.0,92.8269524437811,0,0,0,0
0x670c0f67a4dc05b6d482c3ddaf0bcb8a20cdc304,False,8.112186387139609,1.738325654387059,0.01376597836774828,0.983284169124877,0.0029498525073746312,0.19124163084360185,0.0031004891072823905,0.40623013784760903,380.11387642597026,199.32800836971612,1.901449275362319,11.11111111111111,61.325285885097095,0,0,0,0
0x48616d7ecbf2a439cadd4801fbd643ad2e9d4ee6,False,4.030272740254177,2.8787662430386978,0.00691699604743083,0.9881422924901185,0.004940711462450593,0.48664871535958715,0.02622461572983283,0.5645282172108157,375.3911180922462,200.36213051549336,1.8681948424068768,25.0,86.45246786529579,0,0,0,0
0x660e400f072272832cd4ea0314f6afefd7e87f3a,False,4.721434333446096,0.0,0.5454545454545454,0.45454545454545453,0.0,0.38546831114910246,0.4422273781902552,0.0,3.9345286112050797,0.0,5.0,10.0,37.052018838384505,0,26.97,0,0
0x16a07649152c893a66ee85ee18de74016ca6cff6,False,34.53271700867389,11.010431510011966,0.07796610169491526,0.8971751412429378,0.024858757062146894,0.3043415599002077,0.6247469576943083,0.5129511276327168,262.7489337616492,134.62754891787358,1.9444444444444444,10.0,32.388362107399004,0,0,0,0
0x9a25d21e204f10177738edb0c3345bd88478aaa2,False,3.698567936265749,0.0,1.0,0.0,0.0,0.2670670102047027,0.0,0.0,0.0,0.0,0.0,10.0,56.55998673974385,0,0,0,0
0xcdc477f2ccff2d8883067c9f23cf489f2b994d00,False,6.0093399132249194,1.0015566522041532,0.011834319526627219,0.9861932938856016,0.0019723865877712033,0.38155974258608105,0.1349018111855636,0.3561268493332449,363.56506475010764,137.213261351969,2.64,11.11111111111111,90.83472622785236,0,96.73,0,0
0xae938f702c8f3ac9a9862635059989c7a9ddb5e6,False,0.502598587604895,1.00519717520979,0.006329113924050633,0.9810126582278481,0.012658227848101266,0.0,0.42839982223588496,0.07116245033798572,60.3118305125874,17.590950566171326,3.3333333333333335,10.0,86.75717895367505,0,92.21,0,0
0xb6dd4a1adc8604ccda62c7ba92410d81647b2d61,False,6.015740591080331,1.002623431846722,0.04597701149425287,0.946360153256705,0.007662835249042145,0.437444630049781,0.34556333989877586,0.3539388499671728,51.13379502418282,72.69019880888735,0.6986301369863014,50.0,55.154328932550705,0,0,0,0
0xb0e941199778eae80cf20cecea97e459d075eabb,True,13.120083035120553,3.5323300479170716,0.02516940948693127,0.968054211035818,0.006776379477250726,0.16721770369983613,0.021391914492975752,0.4273683785026502,285.61411530300893,219.00446297085844,1.3011494252873563,10.0,46.68552666512395,6.58,0,0,0
0xc1c191fee3e903ba5fcf3a467145978254a67079,False,18.000193454460074,1.0000107474700042,0.4,0.5777777777777777,0.022222222222222223,0.3876141517592144,0.575501788232882,0.9296363843799552,15.000161212050063,11.000118222170046,1.3043478260869565,33.333333333333336,68.2484305069843,0,0,0,0
0xd521ea2eac8f7a575aa985b150265e7ec0767a5f,False,24.02001668056714,7.005838198498749,0.04519774011299435,0.9416195856873822,0.013182674199623353,0.34558755332962343,0.016773988393354002,0.296295744229801,310.2585487906589,190.15846538782318,1.627296587926509,14.285714285714286,84.1285086723197,0,0,0,0
0x1f07f8e712659087914b96db4d6f6e4fee32285e,False,4.276979694246868,1.7107918776987474,0.004965243296921549,0.9930486593843099,0.0019860973187686196,0.014827710996566936,0.03929930262810419,0.5140794788783365,423.42098973043994,431.9749491189337,0.9782608695652174,16.666666666666668,46.2661164712723,0,0,0,0
0xfecc3b6fab9e07e1f2e6c712d17f86ff2b5ee5ac,False,11.559661845985854,2.010375973214931,0.12432432432432433,0.8540540540540541,0.021621621621621623,0.44118605245615705,0.27915135901843935,0.5512290391725433,35.1815795312613,44.22827141072849,0.7865168539325843,20.0,68.81232593075168,0,0,0,42.18
0x1ddd1e05f823e39e5e4bf07dc2b800842c7039cc,False,15.502973453903197,5.000959178678451,0.21678321678321677,0.7132867132867133,0.06993006993006994,0.3119136308901563,0.38660498074658267,0.3712386365140067,24.504699975524407,26.50508364699579,0.9074074074074074,25.0,84.19531281490674,0,0,0,23.61
0xbea4bf89b7f463850910221b611e4e27837057dc,False,12.774510458285562,2.5549020916571124,0.2403846153846154,0.7115384615384616,0.04807692307692308,0.029661009628425366,0.13388918931526397,0.36481245043684685,14.30745171327983,23.505099243245436,0.5957446808510638,10.0,19.088203163210515,0,0,0,0
0x63607de7ae773638d012561a01383ab8ac321371,False,3.0002455558118597,1.0000818519372865,0.023529411764705882,0.9686274509803922,0.00784313725490196,0.33708725469281514,0.46033659610286737,0.4125923390237489,84.50691648870071,39.00319222555418,2.1392405063291138,25.0,70.98487585394511,0,0,0,0
0xca03a632afcc860b04579f332a565835a9dd22d4,False,2.930905644028716,1.1723622576114865,0.004965243296921549,0.9930486593843099,0.0019860973187686196,0.21493665727475214,0.0031993404580724794,0.9357274517932467,379.8453714661216,206.3357573396216,1.8356940509915014,50.0,70.41369327055641,0,0,0,0
0xad0c4e9fbb6ccff344a12ba33890925d4479c696,False,1.7923637834641992,0.8961818917320996,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.055207456146610906,0.7495539728530037,0.1926123631588713,2.688545675196299,0.8961818917320996,1.5,25.0,57.96847936594507,0,0,0,0
0x480247d73cfa6ccc5b75c4012df9686cada87595,False,0.6786652467960335,0.0,0.07692307692307693,0.9230769230769231,0.0,0.0,0.3386285143577512,0.0,5.429321974368268,2.714660987184134,1.6,10.0,35.39853810540769,0,0,0,0
0xaa9b647f42858f2db441f0aa75843a8e7fd5aff2,False,21.533129260543877,6.0092453750355,0.2945205479452055,0.6232876712328768,0.0821917808219178,0.23929286378887415,0.3349277455928377,0.4357223533392267,14.021572541749501,31.548538218936375,0.4375,100.0,0.0,0,0,0,0
0x1877050a70a753aaac65743ff43199e08b6e2fb8,False,13.613263795334197,6.050339464592977,0.135678391959799,0.8040201005025126,0.06030150753768844,0.41811829114094323,0.4171464313577789,0.5251405665707137,31.260087233730378,49.41110562750931,0.6262626262626263,10.0,51.50046213384886,0,0,0,0
0xbacb3673b547c5941412a82621254f479f63a899,False,1.1562108096534427,4.046737833787049,0.0019821605550049554,0.9910802775024777,0.006937561942517344,0.0,0.16793165011237585,0.016514264481983613,408.72052121249203,169.38488361422935,2.4047619047619047,25.0,23.337924072204878,0,0,0,0
0xbc00e708c407d7633f7504434e74c13e171de7f1,False,16.167901685967347,6.258542588116392,0.029721955896452542,0.9587727708533078,0.011505273250239693,0.4572581560871689,0.0833731352429839,0.48141866622449,326.48730501340515,195.0579106629609,1.6693333333333333,25.0,85.83906861097691,0,0,0,0
0xdfe56501901e58c175e4ff381b4cf6b39d3bea22,False,2.0002381235861413,0.0,0.009433962264150943,0.9905660377358491,0.0,0.03839703897753433,0.23591265116032917,0.0,112.51339445172044,97.51160852482438,1.1479591836734695,25.0,45.18463123673801,0,0,0,0
0xd563809827023e5b1160b554b86fe47f50cf9c44,False,2.095385422901128,1.047692711450564,0.003976143141153081,0.9940357852882704,0.0019880715705765406,0.239327169173623,0.6624658700433116,0.6419815293494889,418.5532382245004,105.29311750078169,3.9554455445544554,10.0,87.96024613426226,0,0,0,0
0xb8b1ad5d01dd8359ad201ed928ec03427333b513,True,4.099258585237281,2.0496292926186404,0.13559322033898305,0.7966101694915254,0.06779661016949153,0.22770546523003035,0.25574141936470374,0.2531298272317992,10.760553786247861,13.322590402021161,0.7777777777777778,10.0,38.12436097825116,0,0,0,0
0x112ac5515bc2efe275e82d5c3a4dec1ba387b858,False,5.036533186323414,1.5109599558970244,0.009871668311944718,0.9871668311944719,0.0029615004935834156,0.45774009858630327,0.3359568206756081,0.6004452825883435,324.85639051786023,178.7969281144812,1.8117977528089888,50.0,41.26675175004692,0,0,0,0
